POCO,OPERADOR,ESTADO,BACIA,CAMPO,TERRA_MAR,CATEGORIA,SITUACAO,CONCLUSAO,TITULARIDADE
9-FAVA-20-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Especial,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,5/30/94 0:00,Público
7-RO-16-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/20/74 0:00,Público
3-RSP-4-BA,Petrobras,BA,Recôncavo,RIACHO SÃO PEDRO,T,Extensão,ABANDONADO PERMANENTEMENTE,10/7/74 0:00,Público
7-RO-19-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ARRASADO,11/19/74 0:00,Público
3-ROV-3-BA,Petrobras,BA,Recôncavo,RIO DOS OVOS,T,Extensão,ABANDONADO PERMANENTEMENTE,1/25/75 0:00,Público
9-RPJA-4-BA,Petrobras,BA,Recôncavo,RIO POJUCA,T,Especial,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,11/13/91 0:00,Público
7-RO-23-BA,Petrobras,BA,Recôncavo,MATA DE SÃO JOÃO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,3/21/75 0:00,Público
9-RPJA-5-BA,Petrobras,BA,Recôncavo,RIO POJUCA,T,Especial,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,11/16/92 0:00,Público
9-RO-21D-BA,Petrobras,BA,Recôncavo,REMANSO,T,Especial,ABANDONADO PERMANENTEMENTE,12/28/74 0:00,Público
1-PO-3-BA,Petrobras,BA,Recôncavo,FAZENDA BELÉM,T,Pioneiro,ARRASADO,7/23/75 0:00,Público
9-AR-140-BA,Petrobras,BA,Recôncavo,ARAÇÁS,T,Especial,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,6/27/75 0:00,Público
7-RO-25-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/25/75 0:00,Público
7-ML-21-BA,Petrobras,BA,Recôncavo,MALOMBÊ,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,10/4/75 0:00,Público
7-ET-109-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ARRASADO,6/17/83 0:00,Público
7-ARG-131-RN,Petrobras,RN,Potiguar,ALTO DO RODRIGUES,T,Desenvolvimento,ARRASADO,7/8/83 0:00,Público
7-FP-48-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,7/11/83 0:00,Público
7-PL-17-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,DEVOLVIDO,7/17/83 0:00,Público
7-MO-52-RN,Petrobras,RN,Potiguar,MOSSORÓ,T,Desenvolvimento,ARRASADO,8/1/83 0:00,Público
7-RP-4-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/9/83 0:00,Público
7-RP-6-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ARRASADO,9/3/83 0:00,Público
7-ET-123-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/7/83 0:00,Público
7-FP-56-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ARRASADO,9/19/83 0:00,Público
7-ET-131-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/30/83 0:00,Público
7-FP-71-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ARRASADO,11/10/83 0:00,Público
7-FP-73-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,11/17/83 0:00,Público
7-ET-147-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,11/19/83 0:00,Público
7-FP-74-RN,Petrobras,RN,Potiguar,FAZENDA POCINHO,T,Desenvolvimento,ARRASADO,11/26/83 0:00,Público
7-GMR-14-RN,Petrobras,RN,Potiguar,GUAMARÉ,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,12/9/83 0:00,Público
9-GTP-21-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Especial,ABANDONADO PERMANENTEMENTE,5/9/78 0:00,Público
7-BRG-10-SE,Petrobras,SE,Sergipe,BREJO GRANDE,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/14/80 0:00,Público
7-RO-219-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,ARRASADO,10/4/80 0:00,Público
7-BRG-12-SE,Petrobras,SE,Sergipe,BREJO GRANDE,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,10/23/80 0:00,Público
9-RO-53D-RJS,Petrobras,RJ,Campos,RONCADOR,M,Especial,ABANDONADO PERMANENTEMENTE,10/12/04 0:00,Público
8-RO-52HP-RJS,Petrobras,RJ,Campos,RONCADOR,M,Injeção,ABANDONADO PERMANENTEMENTE,11/3/04 0:00,Público
6-BRSA-318-RJS,Petrobras,RJ,Campos,MARLIM LESTE,M,Jazida Mais Profunda,ABANDONADO PERMANENTEMENTE,6/25/05 0:00,Público
9-FAVA-7-BA,Petrobras,BA,Recôncavo,FAZENDA ALVORADA,T,Especial,ABANDONADO PERMANENTEMENTE,12/12/91 0:00,Público
7-SP-5-BA,Petrobras,BA,Recôncavo,SÃO PEDRO,T,Desenvolvimento,ARRASADO,11/15/63 0:00,Público
4-BAS-1-BA,Petrobras,BA,Recôncavo,BURACICA,T,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,10/24/63 0:00,Público
1-BRSA-580-RN,Potiguar E&P S.A.,RN,Potiguar,,T,Pioneiro,ARRASADO,3/19/08 0:00,Público
1-BRSA-598DP-RN,Potiguar E&P S.A.,RN,Potiguar,,T,Pioneiro,ARRASADO,4/5/08 0:00,Público
1-BRSA-627-RN,Petrobras,RN,Potiguar,,T,Pioneiro,ARRASADO,7/1/08 0:00,Público
7-CAM-1068-RN,Petrobras,RN,Potiguar,CANTO DO AMARO,T,Desenvolvimento,ARRASADO,3/21/09 0:00,Público
7-BAR-2-RN,Petrobras,RN,Potiguar,BARRINHA,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,3/24/09 0:00,Público
7-GMR-76-RN,Petrobras,RN,Potiguar,GUAMARÉ,T,Desenvolvimento,ARRASADO,4/8/09 0:00,Público
3-BRSA-725-RN,Petrobras,RN,Potiguar,CANTO DO AMARO,T,Extensão,ARRASADO,5/14/09 0:00,Público
7-CAM-1067-RN,Petrobras,RN,Potiguar,CANTO DO AMARO,T,Desenvolvimento,ARRASADO,9/2/09 0:00,Público
7-RP-70-RN,Petrobras,RN,Potiguar,ESTREITO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2/17/86 0:00,Público
7-GMR-50-RN,Petrobras,RN,Potiguar,GUAMARÉ,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,3/21/86 0:00,Público
3-BRSA-825D-RN,Potiguar E&P S.A.,RN,Potiguar,,T,Extensão,ARRASADO,11/17/10 0:00,Público
3-BRSA-827-RN,Potiguar E&P S.A.,RN,Potiguar,PINTASSILGO,T,Extensão,ARRASADO,6/3/10 0:00,Público
7-MP-19-BA,Petrobras,BA,Recôncavo,MASSAPÊ,T,Desenvolvimento,ARRASADO,6/21/83 0:00,Público
1-MLL-1-BA,Petrobras,BA,Recôncavo,MALOMBÊ,T,Pioneiro,ABANDONADO PERMANENTEMENTE,6/19/83 0:00,Público
1-RJC-1-BA,Petrobras,BA,Recôncavo,MATA DE SÃO JOÃO,T,Pioneiro,ABANDONADO PERMANENTEMENTE,7/6/83 0:00,Público
7-CB-9-BA,Petrobras,BA,Recôncavo,CANABRAVA,T,Desenvolvimento,ARRASADO,7/6/83 0:00,Público
7-APR-12-BA,Petrobras,BA,Recôncavo,APRAIÚS,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/23/83 0:00,Público
7-CS-46-BA,Petrobras,BA,Recôncavo,CASSARONGONGO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,8/4/83 0:00,Público
7-I-62D-BA,Petrobras,BA,Recôncavo,ITAPARICA ,M,Desenvolvimento,ARRASADO,9/13/83 0:00,Público
7-CS-47-BA,Petrobras,BA,Recôncavo,CASSARONGONGO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/5/83 0:00,Público
7-SUS-17-BA,Petrobras,BA,Recôncavo,SUSSUARANA,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,9/17/83 0:00,Público
7-RPJ-11-BA,Petrobras,BA,Recôncavo,RIO POJUCA,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,12/9/83 0:00,Público
7-I-66D-BA,Petrobras,BA,Recôncavo,ITAPARICA ,M,Desenvolvimento,ARRASADO,1/22/84 0:00,Público
3-SDS-3-BA,Petrobras,BA,Recôncavo,SÃO DOMINGOS,T,Extensão,ARRASADO,4/2/84 0:00,Público
3-BRSA-128-BAS,Petrobras,BA,Camamu,,M,Extensão,ARRASADO,2/25/02 0:00,Público
3-BRSA-135-BAS,Petrobras,BA,Camamu,,M,Extensão,ARRASADO,4/2/02 0:00,Público
3-BRSA-141-BAS,Petrobras,BA,Camamu,MANATI,M,Extensão,ARRASADO,5/15/02 0:00,Público
1-BRSA-702-BAS,Petrobras,BA,Camamu,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,4/20/09 0:00,Público
1-BRSA-267-BAS,Petrobras,BA,Jequitinhonha,,M,Pioneiro,ARRASADO,6/8/04 0:00,Público
1-BRSA-768-BAS,Petrobras,BA,Jequitinhonha,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,12/31/09 0:00,Público
1-BAS-126-BAS,Petrobras,BA,Almada,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/2/00 0:00,Público
7-APR-6-BA,Petrobras,BA,Recôncavo,APRAIÚS,T,Desenvolvimento,ARRASADO,12/1/75 0:00,Público
7-RO-29-BA,Petrobras,BA,Recôncavo,REMANSO,T,Desenvolvimento,ARRASADO,11/28/75 0:00,Público
7-GO-5-BA,Petrobras,BA,Recôncavo,GOMO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,12/22/75 0:00,Público
7-DJ-663-BA,Petrobras,BA,Recôncavo,DOM JOÃO MAR,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,1/8/76 0:00,Público
7-FA-7-BA,Petrobras,BA,Recôncavo,FAZENDA AZEVEDO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,3/24/76 0:00,Público
3-SUS-2-BA,Petrobras,BA,Recôncavo,SUSSUARANA,T,Extensão,ABANDONADO PERMANENTEMENTE,3/2/76 0:00,Público
1-MDU-1-BA,Petrobras,BA,Recôncavo,MANDACARU,T,Pioneiro,ABANDONADO PERMANENTEMENTE,7/22/76 0:00,Público
3-BRSA-957-SCS,Petrobras,SC,Santos,PA-1BRSA617SCS-BM-S-12,M,Extensão,ABANDONADO PERMANENTEMENTE,5/28/12 0:00,Público
1-SCS-6-PRS,Petrobras,PR,Santos,TUBARÃO,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/1/80 0:00,Público
1-BRSA-38-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,3/5/01 0:00,Público
4-BRSA-185-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,5/6/03 0:00,Público
1-BRSA-201-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Pioneiro,ABANDONADO PERMANENTEMENTE,4/28/03 0:00,Público
1-ELPS-14-SPS,Petrobras,SP,Santos,LAGOSTA,M,Pioneiro,ABANDONADO PERMANENTEMENTE,7/30/03 0:00,Público
1-ELPS-14A-SPS,Petrobras,SP,Santos,LAGOSTA,M,Pioneiro,ABANDONADO PERMANENTEMENTE,7/30/03 0:00,Público
1-ELPS-14B-SPS,Petrobras,SP,Santos,LAGOSTA,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,7/30/03 0:00,Público
3-ELPS-15D-SPS,Petrobras,SP,Santos,LAGOSTA,M,Extensão,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,1/11/04 0:00,Público
3-BRSA-242A-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,1/19/04 0:00,Público
3-BRSA-293D-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,2/28/05 0:00,Público
7-DO-26DP-SES,Petrobras,SE,Sergipe,DOURADO,M,Desenvolvimento,PRODUZINDO,12/27/02 0:00,Público
7-CB-30D-SES,Petrobras,SE,Sergipe,CAIOBA,M,Desenvolvimento,PRODUZINDO,3/13/83 0:00,Público
7-CM-45D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,2/15/85 0:00,Público
7-DO-16-SES,Petrobras,SE,Sergipe,DOURADO,M,Desenvolvimento,PRODUZINDO,11/5/85 0:00,Público
7-CM-61D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,9/4/86 0:00,Público
7-CM-69D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,2/26/87 0:00,Público
7-CM-53A-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,4/3/87 0:00,Público
7-CM-75D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,6/1/87 0:00,Público
7-CM-78D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,8/19/87 0:00,Público
7-CM-83D-SES,Petrobras,SE,Sergipe,CAMORIM,M,Desenvolvimento,PRODUZINDO,12/1/87 0:00,Público
4-DO-18-SES,Petrobras,SE,Sergipe,DOURADO,M,Pioneiro Adjacente,PRODUZINDO,2/4/89 0:00,Público
7-DO-21D-SES,Petrobras,SE,Sergipe,DOURADO,M,Desenvolvimento,PRODUZINDO,4/4/94 0:00,Público
7-GA-55D-SES,Petrobras,SE,Sergipe,GUARICEMA,M,Desenvolvimento,PRODUZINDO,6/20/97 0:00,Público
7-GA-58D-SES,Petrobras,SE,Sergipe,GUARICEMA,M,Desenvolvimento,PRODUZINDO,8/16/97 0:00,Público
4-SES-121-SE,Petrobras,SE,Sergipe,DOURADO,M,Pioneiro Adjacente,PRODUZINDO,9/25/98 0:00,Público
7-AG-96-BA,Petrobras,BA,Recôncavo,ÁGUA GRANDE,T,Desenvolvimento,EM INTERVENÇÃO,7/25/59 0:00,Público
7-LM-15-BA,Petrobras,BA,Recôncavo,LAMARÃO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,4/18/86 0:00,Público
1-BRSA-1114-CES,Petrobras,CE,Ceará,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,12/23/12 0:00,Público
1-BRSA-1150-CES,Petrobras,CE,Ceará,,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/21/13 0:00,Público
3-BRSA-834-RN,SPE 3R Petroleum,RN,Potiguar,SANHAÇU,T,Extensão,ARRASADO,9/30/10 0:00,Público
3-BRSA-844D-RN,Potiguar E&P S.A.,RN,Potiguar,ASA BRANCA,T,Extensão,ARRASADO,10/24/10 0:00,Público
3-BRSA-904D-RN,Potiguar E&P S.A.,RN,Potiguar,FAZENDA JUNCO,T,Extensão,ARRASADO,2/17/11 0:00,Público
7-GMR-56-RN,Petrobras,RN,Potiguar,GUAMARÉ,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,6/10/86 0:00,Público
1-FSL-1-ES,Petrobras,ES,Espírito Santo,FAZENDA SANTA LUZIA,T,Pioneiro,ABANDONADO PERMANENTEMENTE,5/14/92 0:00,Público
7-FCN-6-ES,Petrobras,ES,Espírito Santo,FAZENDA CEDRO NORTE,T,Desenvolvimento,DEVOLVIDO,1/1/80 0:00,Público
4-RBS-4-ES,Petrobras,ES,Espírito Santo,RIO BARRA SECA,T,Pioneiro Adjacente,DEVOLVIDO,11/11/92 0:00,Público
7-LP-88-ES,Petrobras,ES,Espírito Santo,LAGOA PARDA,T,Desenvolvimento,DEVOLVIDO,11/28/92 0:00,Público
1-IP-3-ES,Petrobras,ES,Espírito Santo,FAZENDA SÃO RAFAEL,T,Pioneiro,ABANDONADO PERMANENTEMENTE,4/26/93 0:00,Público
7-LS-69DP-ES,Petrobras,ES,Espírito Santo,LAGOA SURUACA,T,Desenvolvimento,DEVOLVIDO,12/25/93 0:00,Público
3-RIL-3-ES,Petrobras,ES,Espírito Santo,RIO ITAÚNAS LESTE,T,Extensão,DEVOLVIDO,3/13/95 0:00,Público
1-FSL-19-ES,Petrobras,ES,Espírito Santo,FAZENDA SANTA LUZIA,T,Pioneiro,DEVOLVIDO,5/11/96 0:00,Público
1-FAL-2-ES,Petrobras,ES,Espírito Santo,FAZENDA ALEGRE,T,Pioneiro,DEVOLVIDO,7/3/96 0:00,Público
3-FCN-40-ES,Petrobras,ES,Espírito Santo,FAZENDA CEDRO NORTE,T,Extensão,DEVOLVIDO,5/12/98 0:00,Público
7-FCN-39DP-ES,Petrobras,ES,Espírito Santo,FAZENDA CEDRO,T,Desenvolvimento,DEVOLVIDO,6/4/98 0:00,Público
4-RPO-2-ES,Petrobras,ES,Espírito Santo,RIO PRETO OESTE,T,Pioneiro Adjacente,DEVOLVIDO,8/18/80 0:00,Público
3-FAJ-3D-ES,Petrobras,ES,Espírito Santo,FAZENDA SÃO RAFAEL,T,Extensão,ABANDONADO PERMANENTEMENTE,6/18/98 0:00,Público
1-RSM-8-ES,Petrobras,ES,Espírito Santo,RIO SÃO MATEUS,T,Pioneiro,DEVOLVIDO,9/30/80 0:00,Público
1-PRS-4-BS,Petrobras,PR,Santos,TUBARÃO,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/27/88 0:00,Público
3-TB-1-BSS,Petrobras,PR,Santos,TUBARÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,12/1/88 0:00,Público
3-TB-2-BSS,Petrobras,PR,Santos,TUBARÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,3/20/89 0:00,Público
3-TB-3-PRS,Petrobras,PR,Santos,TUBARÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,9/28/89 0:00,Público
1-BSS-55-PRS,Petrobras,PR,Santos,ESTRELA DO MAR,M,Pioneiro,ABANDONADO PERMANENTEMENTE,4/16/90 0:00,Público
3-TB-4-PRS,Petrobras,PR,Santos,TUBARÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,10/27/90 0:00,Público
3-CRL-1-BSS,Petrobras,PR,Santos,CORAL,M,Extensão,ABANDONADO PERMANENTEMENTE,3/6/92 0:00,Público
3-EM-4-BSS,Petrobras,PR,Santos,ESTRELA DO MAR,M,Extensão,ABANDONADO PERMANENTEMENTE,8/16/92 0:00,Público
3-EM-3-BSS,Petrobras,PR,Santos,ESTRELA DO MAR,M,Extensão,ABANDONADO PERMANENTEMENTE,11/2/92 0:00,Público
3-CRV-2-PRS,Petrobras,PR,Santos,CARAVELA,M,Extensão,ABANDONADO PERMANENTEMENTE,8/4/94 0:00,Público
1-BSS-60-PRS,Petrobras,PR,Santos,CARAVELA,M,Pioneiro,ABANDONADO PERMANENTEMENTE,3/1/95 0:00,Público
1-CES-8-CE,Petrobras,CE,Ceará,XARÉU,M,Pioneiro,ARRASADO,2/5/77 0:00,Público
1-BRSA-805-RJS,Petrobras,RJ,Campos,,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,7/7/10 0:00,Público
7-MLL-53H-RJS,Petrobras,RJ,Campos,MARLIM LESTE,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,10/5/10 0:00,Público
1-BRSA-807D-RJS,Petrobras,RJ,Campos,CARAPICU,M,Pioneiro,ABANDONADO PERMANENTEMENTE,2/21/10 0:00,Público
1-BRSA-807DA-RJS,Petrobras,RJ,Campos,CARAPICU,M,Pioneiro,ABANDONADO PERMANENTEMENTE,7/1/10 0:00,Público
7-MLS-167HP-RJS,Petrobras,RJ,Campos,MARLIM SUL,M,Desenvolvimento,ABANDONADO PERMANENTEMENTE,3/3/10 0:00,Público
9-MLS-92D-RJS,Petrobras,RJ,Campos,MARLIM SUL,M,Especial,ABANDONADO PERMANENTEMENTE,3/31/10 0:00,Público
1-CHEV-1-SPS,Petrobras,SP,Santos,,M,Pioneiro,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,11/15/04 0:00,Público
4-BRSA-334D-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Pioneiro Adjacente,ABANDONADO PERMANENTEMENTE,1/29/05 0:00,Público
4-BRSA-334DA-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Pioneiro Adjacente,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,4/26/05 0:00,Público
3-BRSA-347-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,10/3/05 0:00,Público
3-BRSA-371-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,11/5/05 0:00,Público
3-BRSA-374D-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO POR LOGÍSTICA EXPLORATÓRIA,12/25/05 0:00,Público
3-BRSA-383DP-SPS,Petrobras,SP,Santos,MEXILHÃO,M,Extensão,ABANDONADO PERMANENTEMENTE,11/26/05 0:00,Público
7-SZ-20-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,DEVOLVIDO,9/24/68 0:00,Público
7-RO-37-SE,Petrobras,SE,Sergipe,RIACHUELO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,1/24/69 0:00,Público
3-SZ-56-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Extensão,ARRASADO,1/31/69 0:00,Público
7-SZ-63-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ARRASADO,2/21/69 0:00,Público
7-SZ-66-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ARRASADO,3/16/69 0:00,Público
7-SZ-68-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,DEVOLVIDO,3/24/69 0:00,Público
7-SZ-69-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,DEVOLVIDO,3/30/69 0:00,Público
3-SZ-74-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,ARRASADO,5/2/69 0:00,Público
7-SZ-77-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,6/25/69 0:00,Público
7-SZ-80-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,DEVOLVIDO,7/18/69 0:00,Público
7-SZ-84-SE,Petrobras,SE,Sergipe,SIRIRIZINHO,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,12/2/69 0:00,Público
3-SZ-85-SE,Petrobras,SE,Sergipe,CARMÓPOLIS,T,Extensão,ARRASADO,12/15/69 0:00,Público
1-FLP-1-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Pioneiro,CEDIDO PARA A CAPTAÇÃO DE ÁGUA,9/18/80 0:00,Público
3-FZB-13-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Extensão,DEVOLVIDO,6/27/81 0:00,Público
3-FZB-24-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Extensão,ARRASADO,8/11/81 0:00,Público
7-FZB-100-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,1/24/82 0:00,Público
7-FZB-102-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,1/29/82 0:00,Público
7-FZB-108-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,2/4/82 0:00,Público
7-FZB-109-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,2/6/82 0:00,Público
7-FZB-115-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,ARRASADO,2/19/82 0:00,Público
7-FZB-122-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,2/27/82 0:00,Público
7-FZB-124-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2/23/82 0:00,Público
7-FZB-126-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,3/6/82 0:00,Público
3-FZB-105-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Extensão,ARRASADO,3/24/82 0:00,Público
7-FZB-136-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,CEDIDO PARA A CAPTAÇÃO DE ÁGUA,3/25/82 0:00,Público
7-FZB-147-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,4/25/82 0:00,Público
7-FZB-164-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,5/29/82 0:00,Público
7-FZB-176-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,ARRASADO,6/16/82 0:00,Público
7-FZB-183-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,6/28/82 0:00,Público
7-FZB-186-CE,Petrobras,CE,Potiguar,FAZENDA BELÉM,T,Desenvolvimento,DEVOLVIDO,7/5/82 0:00,Público
1-RJS-43A-RJS,Trident Energy,RJ,Campos,BADEJO,M,Pioneiro,ABANDONADO PERMANENTEMENTE,11/9/77 0:00,Público
3-LP-5-ES,Petrobras,ES,Espírito Santo,LAGOA PARDA,T,Extensão,DEVOLVIDO,11/19/80 0:00,Público
7-RSM-10-ES,Petrobras,ES,Espírito Santo,RIO SÃO MATEUS,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,12/18/80 0:00,Público
7-RI-22-ES,Petrobras,ES,Espírito Santo,RIO ITAÚNAS,T,Desenvolvimento,DEVOLVIDO,1/15/81 0:00,Público
3-FSR-7-ES,Petrobras,ES,Espírito Santo,FAZENDA SÃO RAFAEL,T,Extensão,DEVOLVIDO,4/20/99 0:00,Público
7-FSL-29-ES,Petrobras,ES,Espírito Santo,FAZENDA SANTA LUZIA,T,Desenvolvimento,ABANDONADO PERMANENTEMENTE,7/25/99 0:00,Público
9-ABL-6A-RJS,Petrobras,RJ,Campos,ALBACORA LESTE,M,Especial,ABANDONADO PERMANENTEMENTE,5/28/02 0:00,Público
9-CRT-33D-RJS,Petrobras,RJ,Campos,CARATINGA,M,Especial,ABANDONADO PERMANENTEMENTE,7/14/02 0:00,Público
9-ABL-7-RJS,Petrobras,RJ,Campos,ALBACORA LESTE,M,Especial,ABANDONADO PERMANENTEMENTE,8/26/02 0:00,Público
3-BR-2-RJS,Petrobras,RJ,Campos,BARRACUDA,M,Extensão,"ABANDONADO/PARADO AGUARDANDO INTERVENÇÃO PARA AVALIAÇÃO, COMPLETAÇÃO OU RESTAURAÇÃO",5/18/93 0:00,Público
